Urun_Ad,Marka,Seri,Urun_URL,SSD,Islemci_Turu,Islemci_Nesli,Islemci_Modeli,Islemci_Cekirdek_Sayisi,Islemci_Hizi,Ekran_Kart,Ekran_Karti_Modeli,Ekran_Karti_Tipi,Ekran_Karti_Hafizasi,RAM,RAM_Frekans,Ram_Turu,Cozunurluk_Format,Ekran_Boyutu,Ekran_Cozunurlugu,Ekran_Yenileme_Hizi,Panel_Tipi,Isletim_Sistemi,Agirlik,Pil_Gucu,Fiyat,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"Quadro NovaBook IN16-1650P-CS i5-1035G7 16 GB 512 GB SSD Iris Plus Graphics 15.6"" Full HD Notebook",Quadro,Quadro NovaBook,"https//www.akakce.com/laptop-notebook/en-ucuz-quadro-novabook-in16-1650p-cs-i5-1035g7-16-gb-512-gb-ssd-iris-plus-graphics-15-6-full-hd-notebook-fiyati,563783668.html",512 GB,Intel Core i5,10. Nesil,i5-1035G7,4.0,1.20 GHz,Intel,Iris Plus Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.73,60 Wh,13.814,6.4914536,6.522062,15.153067,0.0,3.1116266,7.1186767,0.0,4.402657,7.0530753,4.673989,10.300564,3.5124443,9.534308,6.963584,6.9111643,5.333217,6.7494946,7.35917,6.4882464,0.0,7.3842664,5.388462,7.449416,4.68283,7.0104504,5.911704,9.006751,4.810096,9.146172,7.16455,4.0356793,8.0434065
"Asus ExpertBook B1 B1502CVA-I58512B1D i5-1335U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Asus,Asus ExpertBook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-expertbook-b1-b1502cva-i58512b1d-i5-1335u-8-gb-512-gb-ssd-iris-xe-graphics-14-full-hd-notebook-fiyati,738361528.html",512 GB,Intel Core i5,13. Nesil,i5-1335U,10.0,3.40 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,60 Hz,IPS,Free Dos,1.69,42 Wh,18.3,8.524951,6.161129,12.241014,0.0,9.2706995,10.999186,0.0,4.6756167,8.314842,3.1926615,9.691627,4.0131288,11.342386,5.2501845,12.552463,5.9717274,6.6900334,10.173508,4.543205,0.0,0.53285253,0.5519887,8.298471,9.774212,5.788742,5.6755075,7.1750717,0.6963393,8.886588,2.4765258,0.88578814,3.642207
"HP ProBook 445 G11 9Y7C9ET Ryzen 5 7535U 8 GB 256 GB SSD Radeon 660M 14"" Full HD Notebook",HP,HP ProBook,"https//www.akakce.com/laptop-notebook/en-ucuz-hp-probook-445-g11-9y7c9et-ryzen-5-7535u-8-gb-256-gb-ssd-radeon-660m-14-full-hd-notebook-fiyati,914587810.html",256 GB,AMD Ryzen 5,,,6.0,2.90 GHz,AMD,Radeon 660M,Paylaşımlı,6 GB,8 GB,4800 MHz,DDR5,Full HD,14 inç,1920x1080 px,144 Hz,IPS,Windows 11 Professional,1.39,56 Wh,19.799,9.736195,4.977553,9.61404,0.0,1.59294,9.101516,0.0,4.9274664,5.9638915,9.715225,13.784799,6.321601,1.471962,2.7434077,10.279586,3.663247,4.634655,6.1822443,6.264953,0.0,5.896147,12.726501,15.736418,5.4512577,1.0572301,3.9845152,7.5561867,3.0929546,5.2074075,1.6390725,8.851655,4.671504
"Asus Vivobook S16 S5606CA-RI153W Ultra 7 255H 32 GB 1 TB SSD Arc 140T 16"" Notebook",Asus,Asus Vivobook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-vivobook-s16-s5606ca-ri153w-ultra-7-255h32-gb-1-tb-ssd-arc-140t-16-notebook-fiyati,975133507.html",1 TB,Intel Core Ultra 7,,255H,16.0,2.50 GHz,Intel,Arc 140T,Paylaşımlı,6 GB,32 GB,3200 MHz,LPDDR5x,Full HD,16 inç,2880x1800 px,120 Hz,IPS,Windows 11 Home,1.5,75 Wh,55.999,9.116631,9.098821,5.838405,0.0,7.3726573,10.419414,0.0,8.539674,5.968632,3.5142245,7.4853916,4.984771,6.549965,10.522841,14.344682,4.7553835,15.235583,5.7907896,5.3305326,1.1209272,0.6372742,12.989056,7.7750673,0.863415,6.6451397,3.3402817,3.7852077,0.43876606,3.317474,0.19054729,4.464948,2.4244998
"Asus Zenbook 14X OLED UX5401EA-L7102W i5-1135G7 16 GB 512 GB SSD Iris Xe Graphics 14"" Notebook",Asus,Asus Zenbook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-zenbook-14x-oled-ux5401ea-l7102w-11-nesil-core-i5-1135g7-16gb-512gb-ssd-14inc-w11-fiyati,189539708.html",512 GB,Intel Core i5,11. Nesil,i5-1135G7,4.0,2.40 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,LPDDR4x,Full HD,14 inç,2880x1800 px,144 Hz,IPS,Windows 11 Home,1.4,63 Wh,34.2,8.820313,8.739365,8.681027,0.0,5.4087915,12.342306,0.0,6.221323,6.2842126,2.8685937,6.5411,2.3818572,2.1711257,5.026427,9.967331,7.1944866,5.0012856,7.7958083,9.057971,0.0,2.5846703,6.1210628,7.3793063,2.7636423,5.622328,4.0484447,5.0107746,2.6794608,9.92646,3.9172654,2.3509307,1.0991956
"Monster Huma H4 V5.1 i5-1235U 16 GB 500 GB SSD Iris Xe Graphics 14.1"" FreeDOS Full HD Notebook",Monster,Monster Huma H4,"https//www.akakce.com/laptop-notebook/en-ucuz-monster-huma-h4-v5-1-intel-core-i5-1235u-16gb-ram-512gb-ssd-freedos-14-1-fhd-tasinabilir-bilgisayar-gumus-fiyati,196279052.html",500 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,DDR4,Full HD,14 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.6,55 Wh,27.399,9.645513,6.4947133,14.253848,0.0,7.190499,7.6503816,0.0,4.8145294,10.00279,2.5219512,4.810888,1.2909542,5.3512692,5.20158,10.398116,6.221366,4.2813087,11.603349,2.5401306,0.0,5.6200943,8.5021305,6.269568,4.8244963,6.8161345,3.9829628,7.7555633,6.0583906,10.700817,6.604688,2.1850584,3.493405
"Asus Vivobook Go 15 E1504FA-NJ113W Ryzen 5 7520U 8 GB 512 GB SSD Radeon Graphics 15.6"" Full HD Notebook",Asus,Asus Vivobook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-vivobook-go-15-e1504fa-nj113w-ryzen-5-7520u-8-gb-512-gb-ssd-15-6-full-hd-notebook-fiyati,364421867.html",512 GB,AMD Ryzen 5,,7520U,4.0,2.80 GHz,AMD,Radeon Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,LPDDR5,Full HD,15.6 inç,1920x1080 px,60 Hz,IPS,Windows 11 Home,1.63,42 Wh,14.999,9.087616,2.7698588,9.038345,0.0,6.6843257,8.739527,0.0,12.341196,8.427423,4.8867354,11.84374,5.695823,6.4116883,7.030087,14.377321,5.6794333,2.9770088,9.940223,7.2818947,0.0,1.7303467,5.2601147,16.251,2.9747295,5.056964,1.2953051,5.954199,3.907952,2.6060858,0.0,5.964189,7.097047
"Lenovo IdeaPad Slim 3 14IAH8 83EQ000ATR i5-12450H 8 GB 512 GB SSD UHD Graphics 14"" Full HD Notebook",Lenovo,Lenovo IdeaPad 3,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-ideapad-slim-3-14iah8-83eq000atr-i5-12450h-8-gb-512-gb-ssd-uhd-graphics-14-full-hd-notebook-fiyati,387165283.html",512 GB,Intel Core i5,12. Nesil,i5-12450H,8.0,3.3 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,8 GB,4800 MHz,LPDDR5,Full HD,14 inç,1920x1080 px,144 Hz,TN,Free Dos,1.37,47 Wh,21.499,8.081995,4.996083,21.408777,0.0,1.7608031,8.299813,0.0,7.1230183,5.4456315,7.309992,9.023301,7.6078897,1.3234757,2.809929,10.880971,3.2754087,2.664998,11.607115,4.7761803,0.0,1.2790802,2.1710906,8.381266,6.6392756,8.3920965,0.3961004,2.8794594,6.881981,9.256897,5.6171737,0.0,6.172389
"Lenovo V15 G3 IAP 82TT00A5TX i5-1235U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Lenovo,Lenovo V15,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-v15-g3-82tt00a5tx-i5-1235u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,410107832.html",512 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,TN,Free Dos,1.7,38 Wh,16.909,5.080007,2.9681456,18.143211,0.0,4.718574,6.123924,0.0,5.9033265,9.545591,4.969908,9.614111,6.099751,7.7503395,1.9934646,8.414157,5.01156,0.9628469,11.197036,1.2836235,0.0,3.639303,3.057049,6.828731,7.546529,7.539863,4.1701326,9.298553,7.3445163,9.334421,6.857619,1.1510743,3.9485226
"Asus Zenbook 14X OLED UX3404VC-M9026W i9-13900H 32 GB 1 TB SSD RTX3050 14.5"" Notebook",Asus,Asus Zenbook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-zenbook-14x-oled-ux3404vc-m9026w-i9-13900h-32-gb-1-tb-ssd-rtx3050-14-5-notebook-fiyati,480541273.html",1 TB,Intel Core i9,13. Nesil,i9-13900H,14.0,4.10 GHz,NVIDIA,RTX 3050,Harici,4 GB,32 GB,3200 MHz,LPDDR5,Full HD,14.5 inç,2880x1800 px,120 Hz,IPS,Windows 11 Home,1.5,70 Wh,105.049,9.425374,7.6774435,4.2084394,0.0,7.708395,6.8252716,0.0,5.595593,2.1358998,2.8670316,5.328901,5.240613,6.1993523,7.811661,6.361673,2.996165,13.38024,3.3517904,5.9465647,3.8530602,2.6409268,12.964395,7.181705,2.831351,2.8686194,1.9722779,2.4656172,2.0941348,9.678539,2.1644225,2.0724673,0.58207345
"Asus Zenbook S16 UM5606WA-RK219W Ryzen AI 9 HX 370 32 GB 1 TB SSD Radeon 890M 16"" Notebook",Asus,Asus Zenbook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-zenbook-s16-um5606wa-rk219w-ryzen-ai-9-hx-370-32-gb-1-tb-ssd-radeon-890m-16-notebook-fiyati,795069074.html",1 TB,AMD Ryzen AI 9,,HX 370,12.0,2.00 GHz,AMD,Radeon  890M,Paylaşımlı,6 GB,32 GB,3200 MHz,LPDDR5x,Full HD,16 inç,2880x1800 px,120 Hz,IPS,Windows 11 Home,1.5,78 Wh,75.999,6.9442854,6.424139,1.5850422,0.0,9.63132,6.919018,0.0,10.1928,5.500341,1.8360838,6.3465524,5.221902,6.774638,11.794799,11.868437,5.7954936,12.846161,4.869446,5.9201527,0.860073,0.6626501,13.133044,9.155273,0.2868401,6.1672716,3.136545,4.258565,0.96308,5.2520537,0.5060539,4.0536895,5.1223574
"Asus VivoBook X1504ZA-NJ631W i5-1235U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Asus,Asus Vivobook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-vivobook-x1504za-nj631w-i5-1235u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,949444332.html",512 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,60 Hz,IPS,Windows 11 Home,1.7,42 Wh,16.799,9.581682,4.7323556,13.828431,0.0,7.687466,10.442988,0.0,7.7100816,9.700641,0.5387874,9.2303705,2.22579,8.674193,6.2445874,11.09685,7.3281116,3.927805,10.753867,6.4089694,0.0,1.7835774,5.1324186,10.379228,5.897714,8.437314,3.6311255,8.12998,1.8289819,9.113213,1.8795133,0.6282141,4.367836
"HP 14- EP0012NT 80D18EA i3-N305 8 GB 512 GB SSD UHD Graphics 14"" Full HD Notebook",HP,HP 14-,"https//www.akakce.com/laptop-notebook/en-ucuz-hp-14-ep0012nt-80d18ea-i3-n305-8-gb-512-gb-ssd-uhd-graphics-14-full-hd-notebook-fiyati,102730935.html",512 GB,Intel Core i3,,i3-N305,,3.80 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,14 inç,1920x1080 px,144 Hz,IPS,Windows 11 Home,1.4,60 Wh,12.799,6.670665,3.712395,13.349613,0.0,0.0,12.280448,0.0,4.1480393,8.767882,6.5567713,14.803363,2.1747324,5.6935325,6.629817,11.851278,4.1419806,0.30499244,8.170623,8.2889,0.0,5.113662,6.281172,11.595573,2.2124262,5.040599,4.271995,10.248111,4.5306044,5.101724,4.260763,5.4179177,7.550775
"Casper Nirvana C550.1255-BV00X-G-F i7-1255U 16 GB 500 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-c550-1255-bv00x-g-f-i7-1255u-16-gb-500-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,626525024.html",500 GB,Intel Core i7,12. Nesil,i7-1255U,10.0,3.50 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.8,45.60 Wh,20.865,7.405635,2.4212406,8.334366,0.0,5.910654,5.440255,0.0,2.8007023,8.402156,3.6187537,2.5907977,2.913555,8.421659,3.5231771,11.913718,6.054766,6.360384,10.30171,4.438938,0.0,5.2386217,7.419541,7.5044746,7.252431,5.6680765,2.6557307,13.897437,4.1063204,11.607415,8.510442,0.6931066,7.954018
"Lenovo V14 G4 AMN 82YT00SQTX Ryzen 5 7520U 8 GB 256 GB SSD Radeon 610M 14"" Full HD Notebook",Lenovo,Lenovo V14,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-v14-g4-amn-82yt00sqtx-ryzen-5-7520u-8-gb-256-gb-ssd-radeon-610m-14-full-hd-notebook-fiyati,686847979.html",256 GB,AMD Ryzen 5,,7520U,4.0,2.80 GHz,AMD,610M,Paylaşımlı,6 GB,8 GB,5500 MHz,LPDDR5,Full HD,14 inç,1920x1080 px,144 Hz,TN,Free Dos,1.43,38 Wh,16.499,6.2396784,3.8074925,14.213188,0.0,3.26189,4.4575357,0.0,7.968011,7.0318,11.641959,9.081403,10.218792,1.0078461,0.6819783,12.7528,2.2676792,2.1799774,11.782564,0.5789538,0.0,3.710628,6.832754,11.584119,5.4798346,2.4744246,0.22165824,4.7265015,9.413255,4.4425087,5.528998,6.06675,4.5639515
"HP ProBook 440 G10 725Q6EA i7-1355U 16 GB 512 GB SSD Iris Xe Graphics 14"" Full HD Notebook",HP,HP ProBook,"https//www.akakce.com/laptop-notebook/en-ucuz-hp-probook-440-g10-725q6ea-i7-1355u-16-gb-512-gb-ssd-iris-xe-graphics-14-full-hd-notebook-fiyati,791713493.html",512 GB,Intel Core i7,13. Nesil,i7-1355U,10.0,3.70 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,DDR4,Full HD,14 inç,1920x1080 px,144 Hz,IPS,Windows 11 Professional,1.38,42 Wh,33.199,8.024643,5.3503985,4.171797,0.0,7.620269,11.36135,0.0,0.0,6.877787,5.7410536,10.634448,1.3628217,8.75847,4.757271,11.507337,5.162743,4.5702686,6.208973,6.6144533,0.0,5.629789,4.7214713,6.0630064,6.146805,2.398966,8.56421,10.549584,5.4959626,11.780499,6.14692,4.3308005,4.644613
"Casper Nirvana X600.7430-DV00X-G-F Ryzen 5 7430U 32 GB 500 GB SSD Radeon Graphics 15.6"" Full HD Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-x600-7430-dv00x-g-f-ryzen-5-7430u-32-gb-500-gb-ssd-radeon-graphics-15-6-full-hd-notebook-fiyati,914973543.html",500 GB,AMD Ryzen 5,,7430U,6.0,2.30 GHz,AMD,Radeon Graphics,Paylaşımlı,6 GB,32 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.6,38 Wh,17.23,6.7799397,3.3576436,9.851255,0.0,3.5763872,2.221118,0.0,7.6801567,11.236527,6.639065,6.797759,6.809993,8.216945,5.361329,11.1231,4.723844,5.9649444,10.313416,0.47896188,0.0,8.435038,13.883744,10.139789,2.2276852,4.7208624,1.2177012,13.381724,7.2666593,2.64952,6.982829,7.7555933,4.509491
"Casper Nirvana S100.1362-DX00X-G-F i7-13620H 32 GB 2 TB SSD UHD Graphics 16"" WUXGA Notebook",Casper,Casper Nirvana,"https//www.akakce.com/laptop-notebook/en-ucuz-casper-nirvana-s100-1362-dx00x-g-f-i7-13620h-32-gb-2-tb-ssd-uhd-graphics-16-wuxga-notebook-fiyati,949695136.html",2 TB,Intel Core i7,13. Nesil,i7-13620H,10.0,3.60 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,32 GB,5600 MHz,DDR5,WUXGA,16 inç,1920x1200 px,144 Hz,IPS,Free Dos,1.8,54.72 Wh,28.199,12.833091,4.9746656,14.493828,0.0,3.3683295,6.541881,0.0,2.73196,2.660241,12.603202,5.7570353,5.6593676,6.4829006,4.2430577,13.995045,1.9308983,19.775843,5.6276727,4.975016,0.68371624,3.3228843,9.838781,0.62978256,8.759073,8.689349,7.608091,9.890816,2.7709038,4.0793962,5.7042274,5.0255327,10.737817
"Monster Huma H5 V4.1 i5-1235U 16 GB 500 GB SSD Iris Xe Graphics 15.6"" FreeDOS Full HD Notebook",Monster,Monster Huma H5,"https//www.akakce.com/laptop-notebook/en-ucuz-monster-huma-h5-v4-1-i5-1235u-16-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,223022355.html",500 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,16 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,120 Hz,IPS,Free Dos,1.8,55 Wh,26.399,9.10898,7.256174,13.910142,0.0,7.6919026,5.737357,0.0,5.21278,9.639132,0.0,5.1804476,1.3975798,8.321193,5.7870193,9.627233,5.6852984,6.3029885,10.806027,2.240692,0.0,5.9193926,7.5011587,7.994402,4.3432884,7.367672,4.788643,7.6661506,5.2464046,10.898507,5.350055,1.7536874,4.645872
"Lenovo IdeaPad 3 15IAU7 82RK00XATX i3-1215U 8 GB 512 GB SSD UHD Graphics 15.6"" Full HD Notebook",Lenovo,Lenovo IdeaPad 3,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-ideapad-3-15iau7-82rk00xatx-i3-1215u-8-gb-512-gb-ssd-uhd-graphics-15-6-full-hd-notebook-fiyati,373078526.html",512 GB,Intel Core i3,12. Nesil,i3-1215U,6.0,3.3 GHz,Intel,UHD Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,TN,Free Dos,1.63,45 Wh,12.799,3.4996743,0.2911216,19.570408,0.0,3.2944021,5.6416073,0.0,8.53833,9.022801,3.8619034,12.323353,7.32405,10.024003,5.9200788,9.895712,4.2574534,2.0609837,11.895725,3.3234477,0.0,3.1072326,2.2983792,11.566305,6.6400104,9.100881,2.4307735,9.991507,5.956726,8.496052,6.291312,0.6648622,9.876024
"Acer Extensa 15 EX215-55-57YJ NX.EGYEY.005 i5-1235U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Acer,Acer Extensa 15,"https//www.akakce.com/laptop-notebook/en-ucuz-acer-extensa-15-ex215-55-57yj-nx-egyey-005-i5-1235u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,380542315.html",512 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS,Free Dos,1.78,48 Wh,13.8,7.410532,5.25171,17.978613,0.0,2.640456,5.6964293,0.0,6.051648,9.490215,1.4644729,8.270095,2.2842185,7.80185,2.3031871,7.242083,7.020299,2.9980638,9.885265,3.8338294,0.0,5.5180507,4.086736,8.129494,6.67534,8.075126,6.277248,11.226768,2.5765424,7.5031357,3.9054935,3.792547,4.4931493
"MSI Modern 15 B12MO-605TR i5-1235U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",MSI,MSI Modern,"https//www.akakce.com/laptop-notebook/en-ucuz-msi-modern-15-b12mo-605tr-i5-1235u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,450441412.html",512 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,IPS Level,Windows 11 Home,1.7,39.30 Wh,16.799,7.1829944,1.1576504,17.207006,0.0,3.8034494,8.097243,0.0,8.462089,9.722577,3.141258,8.589157,1.9797009,5.9668827,3.9535089,5.657007,7.848922,1.7729068,9.328261,6.5651045,1.6848254,2.3983777,6.4630733,4.528206,4.4715886,8.770435,4.469787,11.357393,4.823312,7.100268,4.247605,1.5204403,2.321433
"Lenovo Yoga Pro 9 14IRP8 83BU002ATX i9-13905H 32 GB 1 TB SSD RTX4060 14.5"" Notebook",Lenovo,Lenovo Yoga Pro,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-yoga-pro-9-14irp8-83bu002atx-i9-13905h-32-gb-1-tb-ssd-rtx4060-14-5-ikisi-bir-arada-notebook-fiyati,520355863.html",1 TB,Intel Core i9,13. Nesil,i9-13905H,14.0,4.10 GHz,NVIDIA,RTX 4060,Harici,8 GB,32 GB,6400 MHz,LPDDR5x,Full HD,14.5 inç,3072x1920 px,120 Hz,IPS,Free Dos,1.65,75 Wh,145.0,5.7639894,10.274892,6.9432855,0.0,6.7699337,2.4196649,0.0,2.821481,0.4446752,1.9853253,8.074592,7.3189425,8.4221325,7.8367186,4.0533805,1.4712908,14.108482,1.4552906,3.8805192,3.4063995,5.8839536,12.042591,10.784165,5.508109,1.8685621,5.3579664,0.6088401,2.797642,12.422246,3.7113812,3.0611663,6.8235035
"Lenovo IdeaPad 1 15ALC7 82R400KUTX Ryzen 5 5500U 8 GB 512 GB SSD Radeon Graphics 15.6"" Full HD Notebook",Lenovo,Lenovo IdeaPad,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-ideapad-1-15alc7-82r400kutx-ryzen-5-5500u-8-gb-512-gb-ssd-radeon-graphics-15-6-full-hd-notebook-fiyati,641190414.html",512 GB,AMD Ryzen 5,,5500U,6.0,2.10 GHz,AMD,Radeon Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,TN,Free Dos,1.61,42 Wh,13.289,3.1171489,2.1797788,11.697351,0.0,6.731383,7.0270653,0.0,11.5228,9.84058,5.845546,14.883916,8.707523,7.412349,4.338639,11.338533,4.6674523,0.0,10.316422,2.8707082,0.0,3.6769433,3.1955798,14.146086,3.6807213,5.2603326,4.474452,8.892108,9.383506,4.932923,4.201816,5.7272162,5.379193
"Asus Zenbook 14 OLED UX3405MA-PP287W Ultra 9 185H 32 GB 1 TB SSD Arc Graphics 14"" Notebook",Asus,Asus Zenbook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-zenbook-14-oled-ux3405ma-pp287w-ultra-9-185h-32-gb-1-tb-ssd-arc-graphics-14-notebook-fiyati,650934661.html",1 TB,Intel Core Ultra 9,,185H,16.0,2.30 GHz,Intel,Arc Graphics,Paylaşımlı,6 GB,32 GB,3200 MHz,LPDDR5x,Full HD,14 inç,2880x1800 px,120 Hz,IPS,Windows 11 Home,1.2,75 Wh,105.323,9.802374,6.800038,4.7810354,0.0,8.301252,9.263494,0.0,8.938614,7.4857554,6.009256,4.960806,2.790198,4.2311473,9.729756,14.031004,4.7284083,9.615736,7.5664186,3.9517162,1.7529569,4.2662673,15.848655,9.639172,0.063040555,3.7646651,2.3671227,4.145629,4.016782,3.9791365,2.4126992,7.341405,2.4897788
"Acer ChromeBook Spin 511 R752T-C5Y6 Celeron N4120 8 GB 64 GB SSD UHD Graphics 600 11.6"" Notebook",Acer,Acer ChromeBook,"https//www.akakce.com/laptop-notebook/en-ucuz-acer-chromebook-spin-511-r752t-c5y6-nx-atmey-001-n4120-8-gb-64-gb-11-6-crome-os-hd-touch-dizustu-bilgisayar-fiyati,1593257027.html",64 GB,Intel Celeron,,N4120,,1.10 GHz,Intel,UHD Graphics 600,Paylaşımlı,6 GB,8 GB,2666 MHz,DDR4,HD Ready,11.6 inç,1366x768 px,60 Hz,IPS,Free Dos,1.26,60 Wh,16.507,6.640907,4.737377,7.2216477,0.0,2.9477062,5.525962,0.0,1.9405273,4.448517,3.4158797,9.366764,1.0550208,6.6429586,5.6025915,11.581769,1.0315948,7.6499333,5.7749996,2.6566114,0.0,3.8059015,4.9449573,13.181323,5.237732,1.0937456,4.9943957,3.7596111,0.0,2.8094463,0.0,4.918062,11.085999
"Lenovo V15 G3 IAP 82TT00C6TX i7-1255U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Lenovo,Lenovo V15,"https//www.akakce.com/laptop-notebook/en-ucuz-lenovo-v15-g3-iap-82tt00c6tx-i7-1255u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,310724393.html",512 GB,Intel Core i7,12. Nesil,i7-1255U,10.0,3.50 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,144 Hz,TN,Free Dos,1.7,38 Wh,20.799,1.8332133,0.0,9.814751,0.0,5.0995355,5.824657,0.0,3.6163838,8.004708,6.0471616,7.626577,6.595101,9.162755,1.0267078,10.65986,4.3661737,0.8983097,9.637284,2.2888086,0.0,2.0963619,1.4661175,7.7654533,9.079958,4.6651363,4.3052454,13.039195,6.1201363,9.94279,8.46533,0.5001659,6.8779707
"Asus Vivobook 15 X1504ZA-NJ870 i5-1235U 8 GB 512 GB SSD Iris Xe Graphics 15.6"" Full HD Notebook",Asus,Asus Vivobook,"https//www.akakce.com/laptop-notebook/en-ucuz-asus-vivobook-15-x1504za-nj870-i5-1235u-8-gb-512-gb-ssd-iris-xe-graphics-15-6-full-hd-notebook-fiyati,914587669.html",512 GB,Intel Core i5,12. Nesil,i5-1235U,10.0,3.3 GHz,Intel,Iris Xe Graphics,Paylaşımlı,6 GB,8 GB,3200 MHz,DDR4,Full HD,15.6 inç,1920x1080 px,60 Hz,IPS,Free Dos,1.7,42 Wh,16.15,8.135209,5.0596156,15.294542,0.0,8.411858,9.08768,0.0,7.36525,9.533792,1.3087462,8.683119,3.041154,9.436058,5.184109,10.703085,6.486552,3.6817381,11.5581455,3.7511976,0.0,3.2755623,3.759853,11.111663,7.6779656,7.5539217,4.4052157,7.8014417,1.9730258,9.0654,3.0393958,1.4029368,5.5842276
